id,name,symbol,category,provided_by
HGNC:48661,FTCDNL1,FTCDNL1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48664,PRDM16-DT,PRDM16-DT,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48667,TEX41,TEX41,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4867,HERC1,HERC1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48671,LINC00958,LINC00958,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48673,USP2-AS1,USP2-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4868,HERC2,HERC2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48687,ENPP7P4,ENPP7P4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48691,ENPP7P8,ENPP7P8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48693,ENPP7P10,ENPP7P10,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48698,ENPP7P6,ENPP7P6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48699,ENPP7P1,ENPP7P1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:487,ANGPT4,ANGPT4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48724,MSC-AS1,MSC-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48730,LINC00970,LINC00970,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48743,APOOP5,APOOP5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48751,HNRNPH1P1,HNRNPH1P1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48770,HNRNPA1P41,HNRNPA1P41,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48779,HNRNPA1P49,HNRNPA1P49,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4878,HEXA,HEXA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4880,HEY1,HEY1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4881,HEY2,HEY2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48816,HNRNPCP4,HNRNPCP4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48824,PCAT7,PCAT7,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48826,LINC00972,LINC00972,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4883,CFH,CFH,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48853,NDUFA5P11,NDUFA5P11,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48868,LINC00973,LINC00973,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48877,STX18-AS1,STX18-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4888,CFHR1,CFHR1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48898,STAG3L5P-PVRIG2P-PILRB,STAG3L5P-PVRIG2P-PILRB,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4890,CFHR2,CFHR2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48906,CASC9,CASC9,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48908,MEF2C-AS1,MEF2C-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48918,LINC00989,LINC00989,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4892,HGD,HGD,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48925,APELA,APELA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4893,HGF,HGF,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48951,GARS1-DT,GARS1-DT,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48952,LINC00997,LINC00997,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48953,SMIM30,SMIM30,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48955,UMAD1,UMAD1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48958,PAXIP1-AS2,PAXIP1-AS2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48961,LINC01004,LINC01004,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48974,TRG-AS1,TRG-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48978,LINC01010,LINC01010,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48982,ZSCAN16-AS1,ZSCAN16-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48990,EPM2A-DT,EPM2A-DT,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48993,GMDS-DT,GMDS-DT,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48996,ANXA2R-OT1,ANXA2R-OT1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:48999,GRPEL2-AS1,GRPEL2-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49,ABCB8,ABCB8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49007,SNHG18,SNHG18,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49019,LINC01033,LINC01033,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49022,LINC01035,LINC01035,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49049,LINC01055,LINC01055,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4907,HIBADH,HIBADH,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49076,CASC6,CASC6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49077,EGLN3-AS1,EGLN3-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4908,HIBCH,HIBCH,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49081,LINC01060,LINC01060,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4910,HIF1A,HIF1A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4912,HINT1,HINT1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49128,DMAC1P1,DMAC1P1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4913,HIP1,HIP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4914,UBE2K,UBE2K,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49148,LINC01088,LINC01088,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4915,HIPK3,HIPK3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49151,AK6,AK6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49154,BMS1P10,BMS1P10,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49159,BMS1P14,BMS1P14,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49168,OR2A1-AS1,OR2A1-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4917,HIRIP3,HIRIP3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49171,ELOCP30,ELOCP30,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49181,RPS10-NUDT3,RPS10-NUDT3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49182,SENP3-EIF4A1,SENP3-EIF4A1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49183,BORCS7-ASMT,BORCS7-ASMT,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49184,HSPE1-MOB4,HSPE1-MOB4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49185,SPECC1L-ADORA2A,SPECC1L-ADORA2A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49189,HNRNPUL2-BSCL2,HNRNPUL2-BSCL2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49197,ARL2-SNX15,ARL2-SNX15,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:492,ANK1,ANK1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49201,LINC01090,LINC01090,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49205,KIF28P,KIF28P,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4921,HIVEP2,HIVEP2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4922,HK1,HK1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49222,LINC01099,LINC01099,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4923,HK2,HK2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49237,LINC01111,LINC01111,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49259,LINC01116,LINC01116,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49266,LINC01121,LINC01121,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49269,LINC01123,LINC01123,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49271,PAX8-AS1,PAX8-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4928,ZNF875,ZNF875,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49297,TPT1P6,TPT1P6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49299,TPT1P9,TPT1P9,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:493,ANK2,ANK2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4930,ZBTB48,ZBTB48,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4931,HLA-A,HLA-A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4932,HLA-B,HLA-B,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49322,HSPE1P3,HSPE1P3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49323,HSPE1P4,HSPE1P4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49328,HSPE1P9,HSPE1P9,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4933,HLA-C,HLA-C,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4934,HLA-DMA,HLA-DMA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4935,HLA-DMB,HLA-DMB,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4936,HLA-DOA,HLA-DOA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49369,COX6CP17,COX6CP17,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4937,HLA-DOB,HLA-DOB,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4938,HLA-DPA1,HLA-DPA1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49384,CD81-AS1,CD81-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:494,ANK3,ANK3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4940,HLA-DPB1,HLA-DPB1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4942,HLA-DQA1,HLA-DQA1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4943,HLA-DQA2,HLA-DQA2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4944,HLA-DQB1,HLA-DQB1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49445,SLC16A1-AS1,SLC16A1-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49467,HISLA,HISLA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4947,HLA-DRA,HLA-DRA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4948,HLA-DRB1,HLA-DRB1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49486,TXNP6,TXNP6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:495,ANKRD2,ANKRD2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49510,KANTR,KANTR,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49513,PANTR1,PANTR1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49528,LINC01162,LINC01162,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4953,HLA-DRB5,HLA-DRB5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4954,HLA-DRB6,HLA-DRB6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49548,LINC01176,LINC01176,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49564,LINC01182,LINC01182,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49565,SLC12A2-DT,SLC12A2-DT,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49574,SNHG19,SNHG19,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49575,LINC01187,LINC01187,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49592,LINC01189,LINC01189,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49593,PCAT19,PCAT19,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49597,LETR1,LETR1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49600,PAEPP1,PAEPP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4962,HLA-E,HLA-E,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49627,FIRRE,FIRRE,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49629,MCRIP2P1,MCRIP2P1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4963,HLA-F,HLA-F,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49634,LINC01203,LINC01203,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4964,HLA-G,HLA-G,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4965,HLA-H,HLA-H,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49678,LINC01226,LINC01226,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49682,LINC01229,LINC01229,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49687,IPO5P1,IPO5P1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49696,BNIP3P16,BNIP3P16,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:497,TRPA1,TRPA1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49712,BNIP3P32,BNIP3P32,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49753,PTPRD-AS1,PTPRD-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49769,LINC01235,LINC01235,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49778,SAMM50P1,SAMM50P1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4978,HLX,HLX,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49783,MAP1LC3BP1,MAP1LC3BP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49810,LINC01242,LINC01242,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4983,HMGB1,HMGB1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4984,HMGN1,HMGN1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49847,SMIM10L1,SMIM10L1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49859,SMG1P2,SMG1P2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4986,HMGN2,HMGN2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49861,SMG1P4,SMG1P4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49863,SMG1P6,SMG1P6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49872,PDCD6IPP1,PDCD6IPP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4989,HMGN4,HMGN4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49895,LINC01256,LINC01256,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49898,LINC01258,LINC01258,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:49916,TMX2P1,TMX2P1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4994,HMGB1P10,HMGB1P10,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4997,HMGB1P5,HMGB1P5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:4998,HMGB1P6,HMGB1P6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:500,ANPEP,ANPEP,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5000,HMGB2,HMGB2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5004,HMGB3,HMGB3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5007,HMGCS1,HMGCS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5008,HMGCS2,HMGCS2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5009,HMGA2,HMGA2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5010,HMGA1,HMGA1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5021,FOXA1,FOXA1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50235,MIR6084,MIR6084,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5024,HNF4A,HNF4A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5026,HNF4G,HNF4G,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50281,LINC00824,LINC00824,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50296,OSMR-DT,OSMR-DT,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5030,HNRNPA0,HNRNPA0,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5031,HNRNPA1,HNRNPA1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50328,PELATON,PELATON,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5033,HNRNPA2B1,HNRNPA2B1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5034,HNRNPAB,HNRNPAB,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50344,LINC01285,LINC01285,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5035,HNRNPC,HNRNPC,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50355,TBX2-AS1,TBX2-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50356,LINC01290,LINC01290,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50357,WFDC21P,WFDC21P,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5036,HNRNPD,HNRNPD,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5037,HNRNPDL,HNRNPDL,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5039,HNRNPF,HNRNPF,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5041,HNRNPH1,HNRNPH1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5042,HNRNPH2,HNRNPH2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5043,HNRNPH3,HNRNPH3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5044,HNRNPK,HNRNPK,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5045,HNRNPL,HNRNPL,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50451,GNA14-AS1,GNA14-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5046,HNRNPM,HNRNPM,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50466,OTUD6B-AS1,OTUD6B-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50467,DLGAP2-AS1,DLGAP2-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5047,HNRNPR,HNRNPR,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5048,HNRNPU,HNRNPU,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50490,BIRC6-AS2,BIRC6-AS2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50506,TARID,TARID,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50519,TOMM20P2,TOMM20P2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50526,LINC01320,LINC01320,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50537,MIR217HG,MIR217HG,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50544,SCAMP1-AS1,SCAMP1-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50551,LINC01342,LINC01342,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50553,LINC01343,LINC01343,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50563,LINC01346,LINC01346,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50568,LINC01349,LINC01349,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50582,ELOA-AS1,ELOA-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50587,LINC01356,LINC01356,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50591,LINC01359,LINC01359,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50604,ADGRL3-AS1,ADGRL3-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50609,MYHAS,MYHAS,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50631,LINC01374,LINC01374,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50636,DIRC3-AS1,DIRC3-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50658,FOXD1-AS1,FOXD1-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50680,LINC01399,LINC01399,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50687,SATB1-AS1,SATB1-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50698,ZFPM2-AS1,ZFPM2-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50700,BBOX1-AS1,BBOX1-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50701,LINC01409,LINC01409,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50703,LINC01411,LINC01411,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50711,LINC01418,LINC01418,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50717,EPC1-AS1,EPC1-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50734,LINC01426,LINC01426,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50750,PPP3CB-AS1,PPP3CB-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50753,LINC01435,LINC01435,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50777,SGO1P2,SGO1P2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50862,DANT2,DANT2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:50913,LNCAROD,LNCAROD,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51,ABCC1,ABCC1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5103,HOXA2,HOXA2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5104,HOXA3,HOXA3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5105,HOXA4,HOXA4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5108,HOXA7,HOXA7,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51105,LINC01470,LINC01470,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51108,GATA2-AS1,GATA2-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51109,LINC01473,LINC01473,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51110,SEMA6A-AS1,SEMA6A-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51112,PPP4R1-AS1,PPP4R1-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51121,LINC01478,LINC01478,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51125,SLC14A2-AS1,SLC14A2-AS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51128,LINC01482,LINC01482,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5113,HOXB2,HOXB2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51130,LINC01483,LINC01483,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5114,HOXB3,HOXB3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51144,LINC01488,LINC01488,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5116,HOXB5,HOXB5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51162,LINC01496,LINC01496,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51166,LINC01500,LINC01500,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5117,HOXB6,HOXB6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5118,HOXB7,HOXB7,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51180,CFAP99,CFAP99,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51184,LINC01503,LINC01503,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51185,LINC01504,LINC01504,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:51186,LINC01505,LINC01505,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:5119,HOXB8,HOXB8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
